Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2012-162369,15-08-2012,19-08-2012,Tim Taslimi,United States,Los Angeles,California,Storage,Fellowes Super Stor/Drawer Files,323.10,2.00,61.39
US-2013-146794,27-09-2013,02-10-2013,Sally Hughsby,United States,Hesperia,California,Bookcases,Bestar Classic Bookcase,424.96,5.00,20.00
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Binders,Avery Non-Stick Binders,10.78,3.00,3.50
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.78,3.00,4.27
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Paper,Green Bar Computer Printout Paper,164.88,3.00,80.79
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3.00,77.58
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.58,2.00,8.95
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2.00,65.44
CA-2014-112515,18-09-2014,22-09-2014,Alan Schoenberger,United States,Provo,Utah,Labels,Avery 514,14.40,5.00,7.06
CA-2013-150343,17-08-2013,21-08-2013,Pete Kriz,United States,San Francisco,California,Envelopes,Convenience Packs of Business Envelopes,10.86,3.00,5.10
CA-2012-135538,24-12-2012,28-12-2012,Harold Ryan,United States,Gilbert,Arizona,Chairs,SAFCO Arco Folding Chair,883.84,4.00,99.43
US-2012-139759,25-08-2012,30-08-2012,Nancy Lomonaco,United States,Los Angeles,California,Chairs,"Global Deluxe Stacking Chair, Gray",40.78,1.00,4.59
US-2012-139759,25-08-2012,30-08-2012,Nancy Lomonaco,United States,Los Angeles,California,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4.00,29.67
CA-2014-136875,04-12-2014,04-12-2014,Toby Carlisle,United States,San Diego,California,Paper,Xerox 1888,166.44,3.00,79.89
US-2011-160780,21-06-2011,21-06-2011,Stewart Visinsky,United States,Pueblo,Colorado,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7.00,-8.13
US-2011-160780,21-06-2011,21-06-2011,Stewart Visinsky,United States,Pueblo,Colorado,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.16,2.00,-16.78
CA-2014-137085,30-06-2014,07-07-2014,Carol Triggs,United States,Los Angeles,California,Binders,Satellite Sectional Post Binders,312.55,9.00,101.58
CA-2012-153220,12-11-2012,14-11-2012,Yoseph Carroll,United States,Los Angeles,California,Paper,"Adams ""While You Were Out"" Message Pads",15.70,5.00,7.07
US-2013-144211,29-08-2013,03-09-2013,Chad Sievert,United States,Englewood,Colorado,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3.00,5.61
US-2013-144211,29-08-2013,03-09-2013,Chad Sievert,United States,Englewood,Colorado,Phones,AT&T 17929 Lendline Telephone,108.58,3.00,8.14
CA-2013-138079,22-01-2013,28-01-2013,Anthony Johnson,United States,Seattle,Washington,Furnishings,"Contract Clock, 14"", Brown",109.90,5.00,37.37
CA-2014-155873,17-06-2014,22-06-2014,Alejandro Ballentine,United States,Carlsbad,New Mexico,Supplies,Acme Elite Stainless Steel Scissors,16.68,2.00,4.34
CA-2014-155873,17-06-2014,22-06-2014,Alejandro Ballentine,United States,Carlsbad,New Mexico,Paper,Xerox 215,19.44,3.00,9.33
CA-2014-155873,17-06-2014,22-06-2014,Alejandro Ballentine,United States,Carlsbad,New Mexico,Paper,Xerox 1885,192.16,4.00,92.24
CA-2012-121797,30-01-2012,06-02-2012,Charles Crestani,United States,Los Angeles,California,Furnishings,"Computer Room Manger, 14""",227.36,7.00,81.85
CA-2012-121797,30-01-2012,06-02-2012,Charles Crestani,United States,Los Angeles,California,Machines,Bady BDG101FRU Card Printer,1919.98,3.00,216.00
CA-2012-103723,01-12-2012,06-12-2012,Beth Thompson,United States,Seattle,Washington,Art,Prang Drawing Pencil Set,13.90,5.00,5.56
CA-2014-144827,22-12-2014,28-12-2014,Sanjit Engle,United States,Costa Mesa,California,Storage,"Fellowes Mobile File Cart, Black",124.36,2.00,33.58
CA-2011-153479,04-10-2011,08-10-2011,David Flashing,United States,Vallejo,California,Labels,Avery 512,14.45,5.00,6.79
CA-2011-153479,04-10-2011,08-10-2011,David Flashing,United States,Vallejo,California,Binders,GBC Recycled Regency Composition Covers,95.65,2.00,31.09
CA-2014-104801,14-02-2014,20-02-2014,Fred Harton,United States,Seattle,Washington,Art,Newell 311,6.63,3.00,1.79
CA-2014-104801,14-02-2014,20-02-2014,Fred Harton,United States,Seattle,Washington,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4.00,343.98
CA-2014-104801,14-02-2014,20-02-2014,Fred Harton,United States,Seattle,Washington,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1.00,21.51
CA-2012-129770,21-02-2012,23-02-2012,Joe Elijah,United States,Las Cruces,New Mexico,Paper,Staples,49.12,4.00,23.09
CA-2011-149244,04-11-2011,08-11-2011,MaryBeth Skach,United States,San Diego,California,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2.00,13.43
CA-2012-140144,20-06-2012,25-06-2012,Stewart Carmichael,United States,San Francisco,California,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6.00,100.48
CA-2012-140144,20-06-2012,25-06-2012,Stewart Carmichael,United States,San Francisco,California,Phones,netTALK DUO VoIP Telephone Service,125.98,3.00,47.24
US-2011-141257,08-06-2011,14-06-2011,Carlos Soltero,United States,Seattle,Washington,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.55,3.00,73.19
CA-2011-154669,08-08-2011,11-08-2011,Tamara Manning,United States,Vacaville,California,Storage,Advantus Rolling Drawer Organizers,423.28,11.00,110.05
CA-2011-158029,26-05-2011,30-05-2011,Herbert Flentye,United States,Los Angeles,California,Chairs,Hon Olson Stacker Stools,225.30,2.00,22.53
CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,United States,San Francisco,California,Art,Prang Drawing Pencil Set,5.56,2.00,2.22
CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,United States,San Francisco,California,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3.00,129.35
CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,United States,San Francisco,California,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5.00,68.60
CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,United States,San Francisco,California,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5.00,419.82
CA-2012-155306,17-04-2012,21-04-2012,George Ashbrook,United States,San Francisco,California,Paper,Xerox 1903,11.96,2.00,5.86
CA-2011-129574,26-05-2011,29-05-2011,Dean percer,United States,Murray,Utah,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.40,5.00,23.23
CA-2014-126536,13-10-2014,15-10-2014,Neil Knudson,United States,San Francisco,California,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1.00,0.44
CA-2014-126536,13-10-2014,15-10-2014,Neil Knudson,United States,San Francisco,California,Binders,Canvas Sectional Post Binders,101.84,5.00,36.92
CA-2013-144729,22-10-2013,26-10-2013,Joel Eaton,United States,San Diego,California,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.00,1.54
CA-2012-127019,21-12-2012,25-12-2012,Elpida Rittenbach,United States,Colorado Springs,Colorado,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.98,7.00,4.57
CA-2012-138534,17-07-2012,19-07-2012,Jessica Myrick,United States,Bakersfield,California,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.47,2.00,-13.80
CA-2012-149972,21-09-2012,23-09-2012,Cynthia Delaney,United States,Los Angeles,California,Chairs,Hon Every-Day Series Multi-Task Chairs,601.54,4.00,0.00
CA-2012-149972,21-09-2012,23-09-2012,Cynthia Delaney,United States,Los Angeles,California,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.90,2.00,2.53
CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,United States,Redondo Beach,California,Phones,Pyle PMP37LED,1075.09,14.00,94.07
CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,United States,Redondo Beach,California,Phones,AT&T 1080 Corded phone,438.37,4.00,38.36
CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,United States,Redondo Beach,California,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7.00,6.56
CA-2011-154599,12-04-2011,17-04-2011,Kean Nguyen,United States,Redondo Beach,California,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.50,3.00,-18.15
US-2012-110163,01-11-2012,04-11-2012,Guy Armstrong,United States,Salem,Oregon,Art,Lumber Crayons,7.88,1.00,1.77
CA-2014-143329,04-11-2014,09-11-2014,Denise Leinenbach,United States,Las Cruces,New Mexico,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3.00,17.38
CA-2012-159380,12-05-2012,16-05-2012,Cindy Stewart,United States,San Francisco,California,Paper,Xerox 1962,12.84,3.00,5.78
CA-2012-159380,12-05-2012,16-05-2012,Cindy Stewart,United States,San Francisco,California,Paper,Xerox 1953,25.68,6.00,11.56
CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,United States,Seattle,Washington,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2.00,0.47
CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,United States,Seattle,Washington,Paper,Xerox 228,12.96,2.00,6.22
CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,United States,Seattle,Washington,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.90,5.00,56.39
CA-2012-148635,25-07-2012,27-07-2012,Michelle Huthwaite,United States,Seattle,Washington,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.57,2.00,28.08
CA-2013-160500,06-05-2013,09-05-2013,Darrin Martin,United States,Encinitas,California,Binders,Computer Printout Index Tabs,6.72,5.00,2.35
CA-2013-160500,06-05-2013,09-05-2013,Darrin Martin,United States,Encinitas,California,Tables,Bevis 36 x 72 Conference Tables,298.78,3.00,7.47
CA-2014-100202,01-01-2014,06-01-2014,Brian DeCherney,United States,Anaheim,California,Phones,Adtran 1202752G1,302.38,3.00,22.68
CA-2011-148915,01-11-2011,05-11-2011,Natalie DeCherney,United States,Portland,Oregon,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5.00,-94.33
CA-2011-148915,01-11-2011,05-11-2011,Natalie DeCherney,United States,Portland,Oregon,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.98,3.00,54.59
CA-2014-110842,12-11-2014,17-11-2014,Guy Armstrong,United States,Los Angeles,California,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1.00,2.83
CA-2014-110842,12-11-2014,17-11-2014,Guy Armstrong,United States,Los Angeles,California,Paper,Xerox 201,19.44,3.00,9.33
CA-2014-110842,12-11-2014,17-11-2014,Guy Armstrong,United States,Los Angeles,California,Binders,Ibico Plastic Spiral Binding Combs,121.60,5.00,39.52
CA-2013-128594,27-08-2013,30-08-2013,Don Jones,United States,San Diego,California,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4.00,100.20
US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,United States,San Francisco,California,Storage,Sterilite Officeware Hinged File Box,31.44,3.00,8.49
US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,United States,San Francisco,California,Appliances,Staples,83.79,7.00,22.62
US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,United States,San Francisco,California,Art,Newell 345,59.52,3.00,15.48
US-2014-103828,14-08-2014,14-08-2014,Jay Kimmel,United States,San Francisco,California,Supplies,Staples,31.92,4.00,9.26
CA-2011-148040,22-03-2011,26-03-2011,Beth Fritzler,United States,Tucson,Arizona,Paper,Xerox 1951,74.35,3.00,23.24
CA-2011-148040,22-03-2011,26-03-2011,Beth Fritzler,United States,Tucson,Arizona,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3.00,-35.36
CA-2014-135167,16-06-2014,21-06-2014,Stuart Calhoun,United States,Los Angeles,California,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1.00,1.75
CA-2014-137022,17-11-2014,23-11-2014,Scott Williamson,United States,San Diego,California,Storage,Tennsco Regal Shelving Units,811.28,8.00,24.34
US-2013-167339,21-01-2013,23-01-2013,Tamara Dahlen,United States,San Diego,California,Chairs,Global Super Steno Chair,153.57,2.00,-5.76
US-2013-167339,21-01-2013,23-01-2013,Tamara Dahlen,United States,San Diego,California,Chairs,Global Ergonomic Managers Chair,1013.49,7.00,76.01
CA-2013-130799,12-11-2013,17-11-2013,Berenike Kampe,United States,San Francisco,California,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4.00,2.23
CA-2013-164483,30-01-2013,03-02-2013,Jeremy Farry,United States,San Francisco,California,Binders,Heavy-Duty E-Z-D Binders,17.46,2.00,5.89
US-2013-159856,19-10-2013,23-10-2013,Emily Phan,United States,Tempe,Arizona,Chairs,Global Deluxe Steno Chair,307.92,5.00,-34.64
CA-2014-102099,19-12-2014,20-12-2014,Emily Phan,United States,Los Angeles,California,Art,Newell 327,6.63,3.00,1.79
CA-2014-102099,19-12-2014,20-12-2014,Emily Phan,United States,Los Angeles,California,Paper,Xerox 1996,12.96,2.00,6.22
CA-2014-102099,19-12-2014,20-12-2014,Emily Phan,United States,Los Angeles,California,Paper,Xerox 213,32.40,5.00,15.55
CA-2014-164049,03-11-2014,07-11-2014,Ken Heidel,United States,Seattle,Washington,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5.00,10.73
CA-2011-127586,26-09-2011,30-09-2011,Christopher Schild,United States,Seattle,Washington,Storage,"Dual Level, Single-Width Filing Carts",310.12,2.00,80.63
CA-2014-166415,20-02-2014,24-02-2014,Max Engle,United States,Seattle,Washington,Fasteners,Rubber Band Ball,11.22,3.00,0.22
CA-2014-164329,31-01-2014,31-01-2014,Michael Moore,United States,San Francisco,California,Storage,Space Solutions Commercial Steel Shelving,129.30,2.00,6.47
CA-2012-168564,08-08-2012,08-08-2012,Thomas Thornton,United States,San Francisco,California,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61,2.00,2.23
CA-2012-168564,08-08-2012,08-08-2012,Thomas Thornton,United States,San Francisco,California,Binders,Presstex Flexible Ring Binders,7.28,2.00,2.73
CA-2012-168564,08-08-2012,08-08-2012,Thomas Thornton,United States,San Francisco,California,Chairs,Global Ergonomic Managers Chair,144.78,1.00,10.86
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1.00,13.72
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Phones,Google Nexus 5,431.98,3.00,27.00
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1.00,16.15
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7.00,15.34
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Paper,Xerox 1880,248.08,7.00,116.60
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.70,5.00,89.16
US-2013-169040,07-12-2013,13-12-2013,Greg Tran,United States,Seattle,Washington,Binders,GBC Standard Therm-A-Bind Covers,59.81,3.00,19.44
CA-2014-126242,20-11-2014,25-11-2014,Mick Crebagga,United States,Los Angeles,California,Storage,"File Shuttle II and Handi-File, Black",305.01,9.00,76.25
CA-2014-126242,20-11-2014,25-11-2014,Mick Crebagga,United States,Los Angeles,California,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.70,1.00,7.11
CA-2013-166443,05-11-2013,06-11-2013,Lisa Hazard,United States,San Francisco,California,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7.00,16.46
CA-2014-169859,15-12-2014,19-12-2014,Mike Pelletier,United States,San Diego,California,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3.00,11.03
CA-2014-169859,15-12-2014,19-12-2014,Mike Pelletier,United States,San Diego,California,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14.00,22.74
CA-2014-169859,15-12-2014,19-12-2014,Mike Pelletier,United States,San Diego,California,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.70,5.00,20.54
CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,United States,Glendale,Arizona,Accessories,Memorex Micro Travel Drive 8 GB,41.60,4.00,13.00
CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,United States,Glendale,Arizona,Paper,Xerox 1978,23.12,5.00,8.38
CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,United States,Glendale,Arizona,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2.00,9.97
CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,United States,Glendale,Arizona,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.57,2.00,-5.68
CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,United States,Glendale,Arizona,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2.00,0.69
CA-2014-134915,13-11-2014,13-11-2014,Eugene Moren,United States,Glendale,Arizona,Phones,Samsung Galaxy Mega 6.3,671.98,2.00,50.40
CA-2012-158456,24-12-2012,29-12-2012,Kean Takahito,United States,Los Angeles,California,Binders,Avery Hole Reinforcements,19.94,4.00,7.23
CA-2012-158456,24-12-2012,29-12-2012,Kean Takahito,United States,Los Angeles,California,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4.00,21.58
CA-2014-143665,27-04-2014,02-05-2014,Philisse Overcash,United States,Seattle,Washington,Paper,Strathmore Photo Mount Cards,20.34,3.00,9.36
CA-2014-143665,27-04-2014,02-05-2014,Philisse Overcash,United States,Seattle,Washington,Labels,Avery 478,39.28,8.00,19.25
CA-2014-137428,17-12-2014,22-12-2014,Andy Yotov,United States,Oceanside,California,Chairs,"Global Deluxe Stacking Chair, Gray",81.57,2.00,9.18
CA-2014-137428,17-12-2014,22-12-2014,Andy Yotov,United States,Oceanside,California,Chairs,"Global Value Steno Chair, Gray",97.18,2.00,6.07
CA-2014-137428,17-12-2014,22-12-2014,Andy Yotov,United States,Oceanside,California,Binders,Prestige Round Ring Binders,24.32,5.00,8.21
CA-2014-137428,17-12-2014,22-12-2014,Andy Yotov,United States,Oceanside,California,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2.00,7.58
CA-2011-131310,12-07-2011,18-07-2011,Clay Ludtke,United States,Seattle,Washington,Chairs,"Safco Chair Connectors, 6/Carton",123.14,4.00,13.85
CA-2011-131310,12-07-2011,18-07-2011,Clay Ludtke,United States,Seattle,Washington,Binders,Self-Adhesive Ring Binder Labels,11.26,4.00,3.80
US-2011-112872,06-12-2011,11-12-2011,Ryan Crowe,United States,Springfield,Oregon,Storage,File Shuttle I and Handi-File,53.42,3.00,4.67
